iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
RUS,Europe,Russia,2020-09-28,1154299.0,8026.0,7035.857,20299.0,60.0,125.571,7955.045,55.313,48.489,139.894,0.414,0.865,1.22,,,,,,,,,45698673.0,255899.0,314.94,1.764,336734.0,2.321,0.0209,47.9,tests performed,,,,,,,,,,,,,,40.74,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-09-29,1162428.0,8129.0,7324.429,20456.0,157.0,125.857,8011.068,56.022,50.478,140.976,1.082,0.867,1.23,,,,,,,,,46037660.0,338987.0,317.276,2.336,343588.0,2.368,0.0213,46.9,tests performed,,,,,,,,,,,,,,40.74,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-09-30,1170799.0,8371.0,7616.0,20630.0,174.0,130.0,8068.758,57.69,52.487,142.175,1.199,0.896,1.24,,,,,,,,,46421834.0,384174.0,319.924,2.648,347346.0,2.394,0.0219,45.6,tests performed,,,,,,,,,,,,,,40.74,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,130525.3,9.81,19.24,899.537021195773
RUS,Europe,Russia,2020-10-01,1179634.0,8835.0,7951.143,20796.0,166.0,132.714,8129.646,60.888,54.797,143.319,1.144,0.915,1.25,,,,,,,,,46823879.0,402045.0,322.695,2.771,351330.0,2.421,0.0226,44.2,tests performed,,,,,,,,,,,,,,40.74,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-10-02,1188928.0,9294.0,8262.857,20981.0,185.0,144.0,8193.697,64.051,56.945,144.594,1.275,0.992,1.25,,,,,,,,,,,,,356928.0,2.46,0.0231,43.2,tests performed,,,,,,,,,,,,,,47.69,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-10-03,1198663.0,9735.0,8593.429,21153.0,172.0,144.714,8260.787,67.09,59.223,145.779,1.185,0.997,1.26,,,,,,,,,47683832.0,,328.621,,364200.0,2.51,0.0236,42.4,tests performed,,,,,,,,,,,,,,47.69,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-10-04,1209039.0,10376.0,8966.571,21260.0,107.0,145.857,8332.295,71.508,61.795,146.517,0.737,1.005,1.27,,,,,,,,,48042343.0,358511.0,331.092,2.471,371367.0,2.559,0.0241,41.4,tests performed,,,,,,,,,,,,,,47.69,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-10-05,1219796.0,10757.0,9356.714,21375.0,115.0,153.714,8406.429,74.134,64.483,147.309,0.793,1.059,1.27,,,,,,,,,48337992.0,295649.0,333.129,2.038,377046.0,2.598,0.0248,40.3,tests performed,,,,,,,,,,,,,,47.69,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-10-06,1231277.0,11481.0,9835.571,21559.0,184.0,157.571,8485.552,79.123,67.783,148.577,1.268,1.086,1.27,,,,,,,,,48709857.0,371865.0,335.692,2.563,381742.0,2.631,0.0258,38.8,tests performed,,,,,,,,,,,,,,47.69,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-10-07,1242258.0,10981.0,10208.429,21755.0,196.0,160.714,8561.23,75.677,70.353,149.928,1.351,1.108,1.26,,,,,,,,,49148954.0,439097.0,338.718,3.026,389589.0,2.685,0.0262,38.2,tests performed,,,,,,,,,,,,,,47.69,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-10-08,1253603.0,11345.0,10567.0,21939.0,184.0,163.286,8639.416,78.186,72.824,151.196,1.268,1.125,1.26,,,,,,,,,49656873.0,507919.0,342.219,3.5,404713.0,2.789,0.0261,38.3,tests performed,,,,,,,,,,,,,,47.69,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-10-09,1265572.0,11969.0,10949.143,22137.0,198.0,165.143,8721.902,82.486,75.458,152.561,1.365,1.138,1.25,,,,,,,,,50305243.0,648370.0,346.687,4.468,435912.0,3.004,0.0251,39.8,tests performed,,,,,,,,,,,,,,47.69,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-10-10,1278245.0,12673.0,11368.857,22331.0,194.0,168.286,8809.24,87.338,78.35,153.898,1.337,1.16,1.25,,,,,,,,,50781349.0,476106.0,349.968,3.281,442502.0,3.05,0.0257,38.9,tests performed,,,,,,,,,,,,,,47.69,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-10-11,1291687.0,13442.0,11806.857,22471.0,140.0,173.0,8901.878,92.638,81.369,154.863,0.965,1.192,1.25,,,,,,,,,51191309.0,409960.0,352.794,2.825,449852.0,3.1,0.0262,38.1,tests performed,,,,,,,,,,,,,,47.69,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-10-12,1305093.0,13406.0,12185.286,22594.0,123.0,174.143,8994.268,92.39,83.977,155.71,0.848,1.2,1.24,,,,,,,,,51364269.0,172960.0,353.985,1.192,432325.0,2.979,0.0282,35.5,tests performed,,,,,,,,,,,,,,47.69,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-10-13,1318783.0,13690.0,12500.857,22834.0,240.0,182.143,9088.614,94.347,86.152,157.364,1.654,1.255,1.23,,,,,,,,,51801245.0,436976.0,356.997,3.011,441627.0,3.044,0.0283,35.3,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-10-14,1332824.0,14041.0,12938.0,23069.0,235.0,187.714,9185.38,96.766,89.164,158.984,1.62,1.294,1.22,,,,,,,,,52279734.0,478489.0,360.295,3.298,447254.0,3.082,0.0289,34.6,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-10-15,1346380.0,13556.0,13253.857,23350.0,281.0,201.571,9278.804,93.423,91.341,160.92,1.937,1.389,1.2,,,,,,,,,52782097.0,502363.0,363.757,3.462,446461.0,3.077,0.0297,33.7,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-10-16,1361317.0,14937.0,13677.857,23580.0,230.0,206.143,9381.745,102.941,94.263,162.506,1.585,1.421,1.19,,,,,,,,,53305957.0,523860.0,367.367,3.61,428673.0,2.954,0.0319,31.3,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-10-17,1376020.0,14703.0,13967.857,23857.0,277.0,218.0,9483.073,101.328,96.262,164.415,1.909,1.502,1.18,,,,,,,,,53850509.0,544552.0,371.12,3.753,438451.0,3.022,0.0319,31.4,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-10-18,1390824.0,14804.0,14162.429,24039.0,182.0,224.0,9585.097,102.024,97.603,165.669,1.254,1.544,1.18,,,,,,,,,54300208.0,449699.0,374.219,3.099,444128.0,3.061,0.0319,31.4,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-10-19,1406667.0,15843.0,14510.571,24205.0,166.0,230.143,9694.282,109.185,100.002,166.813,1.144,1.586,1.17,,,,,,,,,54675096.0,374888.0,376.803,2.584,472975.0,3.26,0.0307,32.6,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-10-20,1422775.0,16108.0,14856.0,24473.0,268.0,234.143,9805.293,111.011,102.383,168.66,1.847,1.614,1.16,,,,,,,,,55171784.0,496688.0,380.226,3.423,481506.0,3.318,0.0309,32.4,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-10-21,1438219.0,15444.0,15056.429,24786.0,313.0,245.286,9911.728,106.435,103.764,170.817,2.157,1.69,1.15,,,,,,,,,55683929.0,512145.0,383.755,3.53,486314.0,3.352,0.031,32.3,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-10-22,1453923.0,15704.0,15363.286,25072.0,286.0,246.0,10019.954,108.227,105.879,172.788,1.971,1.695,1.14,,,,,,,,,56230544.0,546615.0,387.522,3.767,492635.0,3.395,0.0312,32.1,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-10-23,1471000.0,17077.0,15669.0,25353.0,281.0,253.286,10137.643,117.689,107.986,174.724,1.937,1.746,1.13,,,,,,,,,56794639.0,564095.0,391.41,3.888,498383.0,3.435,0.0314,31.8,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-10-24,1487260.0,16260.0,15891.429,25647.0,294.0,255.714,10249.702,112.059,109.518,176.751,2.026,1.762,1.12,,,,,,,,,57344952.0,550313.0,395.202,3.793,499206.0,3.44,0.0318,31.4,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-10-25,1503652.0,16392.0,16118.286,25875.0,228.0,262.286,10362.67,112.968,111.082,178.322,1.571,1.808,1.11,,,,,,,,,57821260.0,476308.0,398.485,3.283,503007.0,3.467,0.032,31.2,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-10-26,1520800.0,17148.0,16304.714,26092.0,217.0,269.571,10480.849,118.178,112.367,179.817,1.495,1.858,1.11,,,,,,,,,58223852.0,402592.0,401.259,2.775,506965.0,3.494,0.0322,31.1,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-10-27,1537142.0,16342.0,16338.143,26409.0,317.0,276.571,10593.472,112.624,112.597,182.002,2.185,1.906,1.1,,,,,,,,,58730811.0,506959.0,404.753,3.494,508432.0,3.504,0.0321,31.1,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-10-28,1553028.0,15886.0,16401.286,26752.0,343.0,280.857,10702.953,109.481,113.032,184.366,2.364,1.936,1.1,,,,,,,,,59284119.0,553308.0,408.566,3.813,514313.0,3.544,0.0319,31.4,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-10-29,1570446.0,17418.0,16646.143,27111.0,359.0,291.286,10822.992,120.039,114.72,186.84,2.474,2.007,1.1,,,,,,,,,59866561.0,582442.0,412.58,4.014,519431.0,3.58,0.032,31.2,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-10-30,1588433.0,17987.0,16776.143,27462.0,351.0,301.286,10946.953,123.96,115.616,189.259,2.419,2.076,1.1,,,,,,,,,60441811.0,575250.0,416.545,3.964,521025.0,3.591,0.0322,31.1,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-10-31,1606267.0,17834.0,17001.0,27787.0,325.0,305.714,11069.859,122.906,117.165,191.499,2.24,2.107,1.1,,,,,,,,,61029746.0,587935.0,420.597,4.052,526399.0,3.628,0.0323,31.0,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,199655.1,13.51,47.13,1375.95664534419
RUS,Europe,Russia,2020-11-01,1624648.0,18381.0,17285.143,28026.0,239.0,307.286,11196.534,126.676,119.123,193.146,1.647,2.118,1.1,,,,,,,,,61541970.0,512224.0,424.127,3.53,531530.0,3.663,0.0325,30.8,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-11-02,1642665.0,18017.0,17409.286,28264.0,238.0,310.286,11320.702,124.167,119.979,194.786,1.64,2.138,1.1,,,,,,,,,61954566.0,412596.0,426.97,2.843,532959.0,3.673,0.0327,30.6,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-11-03,1661096.0,18431.0,17707.714,28611.0,347.0,314.571,11447.722,127.02,122.036,197.178,2.391,2.168,1.11,,,,,,,,,62446013.0,491447.0,430.357,3.387,530743.0,3.658,0.0334,30.0,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-11-04,1680579.0,19483.0,18221.571,28996.0,385.0,320.571,11581.992,134.27,125.577,199.831,2.653,2.209,1.12,,,,,,,,,63016994.0,570981.0,434.292,3.935,533268.0,3.675,0.0342,29.3,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-11-05,1699695.0,19116.0,18464.143,29285.0,289.0,310.571,11713.733,131.741,127.249,201.822,1.992,2.14,1.11,,,,,,,,,63541298.0,524304.0,437.906,3.613,524962.0,3.618,0.0352,28.4,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-11-06,1720063.0,20368.0,18804.286,29654.0,369.0,313.143,11854.103,140.369,129.593,204.366,2.543,2.158,1.11,,,,,,,,,64092161.0,550863.0,441.702,3.796,521479.0,3.594,0.0361,27.7,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-11-07,1740172.0,20109.0,19129.286,30010.0,356.0,317.571,11992.688,138.585,131.833,206.819,2.453,2.189,1.11,,,,,,,,,64682511.0,590350.0,445.77,4.068,521824.0,3.596,0.0367,27.3,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-11-08,1760420.0,20248.0,19396.0,30292.0,282.0,323.714,12132.23,139.542,133.671,208.762,1.943,2.231,1.11,,,,,,,,,65209357.0,526846.0,449.401,3.631,523912.0,3.611,0.037,27.0,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-11-09,1781997.0,21577.0,19904.571,30546.0,254.0,326.0,12280.932,148.702,137.176,210.513,1.75,2.247,1.11,,,,,,,,,65606582.0,397225.0,452.139,2.738,521717.0,3.596,0.0382,26.2,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-11-10,1802762.0,20765.0,20238.0,30899.0,353.0,326.857,12424.037,143.105,139.474,212.946,2.433,2.253,1.1,,,,,,,,,66118696.0,512114.0,455.668,3.529,524669.0,3.616,0.0386,25.9,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-11-11,1822345.0,19583.0,20252.286,31326.0,427.0,332.857,12558.997,134.96,139.572,215.888,2.943,2.294,1.1,,,,,,,,,66710463.0,591767.0,459.746,4.078,527638.0,3.636,0.0384,26.1,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-11-12,1843678.0,21333.0,20569.0,31755.0,429.0,352.857,12706.017,147.02,141.755,218.845,2.957,2.432,1.09,,,,,,,,,67347351.0,636888.0,464.136,4.389,543722.0,3.747,0.0378,26.4,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-11-13,1865395.0,21717.0,20761.714,32156.0,401.0,357.429,12855.683,149.666,143.083,221.608,2.764,2.463,1.09,,,,,,,,,67949154.0,601803.0,468.283,4.147,550999.0,3.797,0.0377,26.5,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-11-14,1887836.0,22441.0,21094.857,32536.0,380.0,360.857,13010.339,154.656,145.379,224.227,2.619,2.487,1.09,,,,,,,,,68577003.0,627849.0,472.61,4.327,556356.0,3.834,0.0379,26.4,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-11-15,1910149.0,22313.0,21389.857,32885.0,349.0,370.429,13164.113,153.774,147.412,226.632,2.405,2.553,1.09,,,,,,,,,69111898.0,534895.0,476.296,3.686,557506.0,3.842,0.0384,26.1,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-11-16,1932711.0,22562.0,21530.571,33184.0,299.0,376.857,13319.602,155.49,148.382,228.693,2.061,2.597,1.09,,,,,,,,,69550659.0,438761.0,479.32,3.024,563440.0,3.883,0.0382,26.2,tests performed,,,,,,,,,,,,,,44.91,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-11-17,1954912.0,22201.0,21735.714,33619.0,435.0,388.571,13472.604,153.002,149.795,231.691,2.998,2.678,1.09,,,,,,,,,70075886.0,525227.0,482.94,3.62,565313.0,3.896,0.0384,26.0,tests performed,,,,,,,,,,,,,,47.69,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-11-18,1975629.0,20717.0,21897.714,34068.0,449.0,391.714,13615.379,142.775,150.912,234.785,3.094,2.7,1.09,,,,,,,,,70653231.0,577345.0,486.919,3.979,563253.0,3.882,0.0389,25.7,tests performed,,,,,,,,,,,,,,47.69,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-11-19,1998966.0,23337.0,22184.0,34525.0,457.0,395.714,13776.21,160.831,152.885,237.935,3.149,2.727,1.09,,,,,,,,,71249997.0,596766.0,491.031,4.113,557521.0,3.842,0.0398,25.1,tests performed,,,,,,,,,,,,,,47.69,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-11-20,2023025.0,24059.0,22518.571,34980.0,455.0,403.429,13942.016,165.807,155.191,241.071,3.136,2.78,1.09,,,,,,,,,71838293.0,588296.0,495.086,4.054,555591.0,3.829,0.0405,24.7,tests performed,,,,,,,,,,,,,,47.69,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-11-21,2047563.0,24538.0,22818.143,35442.0,462.0,415.143,14111.124,169.108,157.255,244.254,3.184,2.861,1.09,,,,,,,,,72429063.0,590770.0,499.157,4.071,550294.0,3.792,0.0415,24.1,tests performed,,,,,,,,,,,,,,47.69,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-11-22,2071858.0,24295.0,23101.286,35838.0,396.0,421.857,14278.557,167.433,159.206,246.984,2.729,2.907,1.09,,,,,,,,,72949596.0,520533.0,502.744,3.587,548243.0,3.778,0.0421,23.7,tests performed,,,,,,,,,,,,,,47.69,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-11-23,2096749.0,24891.0,23434.0,36192.0,354.0,429.714,14450.098,171.541,161.499,249.423,2.44,2.961,1.09,,,,,,,,,73312313.0,362717.0,505.244,2.5,537379.0,3.703,0.0436,22.9,tests performed,,,,,,,,,,,,,,47.69,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-11-24,2120836.0,24087.0,23703.429,36675.0,483.0,436.571,14616.097,166.0,163.356,252.752,3.329,3.009,1.09,,,,,,,,,73765150.0,452837.0,508.365,3.121,527038.0,3.632,0.045,22.2,tests performed,,,,,,,,,,,,,,47.69,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-11-25,2144229.0,23393.0,24085.714,37173.0,498.0,443.571,14777.314,161.217,165.991,256.184,3.432,3.057,1.09,,,,,,,,,74270930.0,505780.0,511.851,3.486,516814.0,3.562,0.0466,21.5,tests performed,,,,,,,,,,,,,,47.69,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-11-26,2169424.0,25195.0,24351.143,37688.0,515.0,451.857,14950.95,173.636,167.82,259.733,3.549,3.114,1.09,,,,,,,,,74814909.0,543979.0,515.6,3.749,509273.0,3.51,0.0478,20.9,tests performed,,,,,,,,,,,,,,47.69,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-11-27,2196691.0,27267.0,24809.429,38175.0,487.0,456.429,15138.865,187.915,170.978,263.089,3.356,3.146,1.09,,,,,,,,,75402616.0,587707.0,519.65,4.05,509189.0,3.509,0.0487,20.5,tests performed,,,,,,,,,,,,,,47.69,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-11-28,2223500.0,26809.0,25133.857,38676.0,501.0,462.0,15323.624,184.759,173.214,266.542,3.453,3.184,1.09,,,,,,,,,75948006.0,545390.0,523.408,3.759,502706.0,3.464,0.05,20.0,tests performed,,,,,,,,,,,,,,47.69,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-11-29,2249890.0,26390.0,25433.143,39127.0,451.0,469.857,15505.495,181.871,175.277,269.65,3.108,3.238,1.08,,,,,,,,,76422849.0,474843.0,526.681,3.272,496179.0,3.42,0.0513,19.5,tests performed,,,,,,,,,,,,,,47.69,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,,,,
RUS,Europe,Russia,2020-11-30,2275936.0,26046.0,25598.143,39491.0,364.0,471.286,15684.995,179.5,176.414,272.159,2.509,3.248,1.08,,,,,,,,,76755901.0,333052.0,528.976,2.295,491941.0,3.39,0.052,19.2,tests performed,,,,,,,,,,,,,,47.69,145102755.0,8.823,39.6,14.178,9.393,24765.954,0.1,431.297,6.18,23.4,58.3,,8.05,72.58,0.824,288873.8,17.87,64.04,1990.8222969302
